Node,TotalTime,Unit,Ticks
node1.prof,	0.56,secs,(2061,ticks,@,1000,us,,8,processors)
node2.prof,	0.57,secs,(2117,ticks,@,1000,us,,8,processors)
node3.prof,	0.56,secs,(2068,ticks,@,1000,us,,8,processors)
node4.prof,	0.80,secs,(2949,ticks,@,1000,us,,8,processors)
node5.prof,	0.61,secs,(2262,ticks,@,1000,us,,8,processors)
