txIsUnique 504
txIsUnique 503
txIsUnique 506
txIsUnique 507
txIsUnique 507
txIsUnique 506
txIsUnique 506
txIsUnique 505
txIsUnique 480
txIsUnique 455
Total validated txs = 4979
