Node,TotalTime,Unit,Ticks
node1.prof,	0.49,secs,(1816,ticks,@,1000,us,,8,processors)
node2.prof,	0.53,secs,(1973,ticks,@,1000,us,,8,processors)
node3.prof,	0.51,secs,(1893,ticks,@,1000,us,,8,processors)
node4.prof,	0.49,secs,(1827,ticks,@,1000,us,,8,processors)
node5.prof,	0.56,secs,(2083,ticks,@,1000,us,,8,processors)
