node1.prof:	total time = 0.58 secs 	txIsUnique = 228	nodeLogic.mint' = 45
node2.prof:	total time = 0.63 secs 	txIsUnique = 229	nodeLogic.mint' = 45
node3.prof:	total time = 0.62 secs 	txIsUnique = 225	nodeLogic.mint' = 45
node4.prof:	total time = 0.66 secs 	txIsUnique = 226	nodeLogic.mint' = 45
node5.prof:	total time = 0.59 secs 	txIsUnique = 228	nodeLogic.mint' = 45
Time = 3.08, TXs = 1136, Blocks = 45  => Throughput = 368.83, Blocktime = .06
