Node,TotalTime,Unit,Ticks
node1.prof,	0.58,secs,(2158,ticks,@,1000,us,,8,processors)
node2.prof,	0.63,secs,(2319,ticks,@,1000,us,,8,processors)
node3.prof,	0.62,secs,(2309,ticks,@,1000,us,,8,processors)
node4.prof,	0.66,secs,(2445,ticks,@,1000,us,,8,processors)
node5.prof,	0.59,secs,(2173,ticks,@,1000,us,,8,processors)
