txIsUnique 502
txIsUnique 501
txIsUnique 503
txIsUnique 503
txIsUnique 505
txIsUnique 503
txIsUnique 502
txIsUnique 503
txIsUnique 504
txIsUnique 503
Total validated txs = 5029
