txIsUnique 18
txIsUnique 5
txIsUnique 5
txIsUnique 10
txIsUnique 5
txIsUnique 17
txIsUnique 17
txIsUnique 17
txIsUnique 5
txIsUnique 19
Total validated txs = 118
