Node,TotalTime,Unit,Ticks
node1.prof,	0.47,secs,(1752,ticks,@,1000,us,,8,processors)
node2.prof,	0.49,secs,(1826,ticks,@,1000,us,,8,processors)
node3.prof,	0.56,secs,(2058,ticks,@,1000,us,,8,processors)
node4.prof,	0.55,secs,(2053,ticks,@,1000,us,,8,processors)
node5.prof,	0.62,secs,(2304,ticks,@,1000,us,,8,processors)
