Node,TotalTime,Unit,Ticks
node1.prof,	0.60,secs,(2212,ticks,@,1000,us,,8,processors)
node2.prof,	0.59,secs,(2181,ticks,@,1000,us,,8,processors)
node3.prof,	0.59,secs,(2204,ticks,@,1000,us,,8,processors)
node4.prof,	0.69,secs,(2561,ticks,@,1000,us,,8,processors)
node5.prof,	0.61,secs,(2244,ticks,@,1000,us,,8,processors)
